gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
N4bp2l2	372.22335029988216	-0.295065074837415	0.0698371145562175	-4.2250467636358815	2.3889116548172532e-5	0.0015661132350889514
Nr4a3	766.7524600482345	-0.5503023289105531	0.1305811141733159	-4.214256651081683	2.506021879242955e-5	0.0015952680500438386
Amhr2	27.525113408851126	-0.5415247375794201	0.12850508169022712	-4.214033643313916	2.5084989477592776e-5	0.0015952680500438386
Dio2	1406.1024524600289	-0.4778606945545572	0.1134056384233397	-4.2137295922687565	2.511879960704484e-5	0.0015952680500438386
Prss53	89.64709071573236	-0.4443829658686471	0.10539139149827574	-4.2165015524623515	2.4812158003551834e-5	0.0015952680500438386
Apba3	568.693717901036	-0.30382891253963634	0.07206380553349637	-4.216109741781705	2.4855284007035658e-5	0.0015952680500438386
Abcc5	4576.267596023552	-0.20367963886003423	0.04831863280373801	-4.215343585720771	2.4939819761000502e-5	0.0015952680500438386
Arfgap1	2644.957081281651	0.17784431927111416	0.0422027691753597	4.214043835183912	2.508385690347578e-5	0.0015952680500438386
Aff4	2713.480517591681	-0.31344805760430505	0.07453549415957808	-4.205352914588892	2.606750725231616e-5	0.0016481615918731098
Lmbrd2	183.65114444962913	-0.5486259707274399	0.13056167992993667	-4.202044359584291	2.645152825014059e-5	0.001665041773834071
Kdm5d	414.30214471628335	-0.31060163933477414	0.07394292316498378	-4.200559377964406	2.6625632530821422e-5	0.0016686178342883945
Pde7a	529.8552654688499	-0.27393844262408873	0.06525182093124168	-4.19817315002976	2.6907686516584647e-5	0.0016695905123833336
Ubr4	7023.492102448968	-0.24418997826379438	0.058175735746881445	-4.19745406102379	2.6993238988342944e-5	0.0016695905123833336
Abhd16a	1920.4466285070657	0.17701388702712478	0.04216491846389656	4.198131846945032	2.691259349773223e-5	0.0016695905123833336
Daglb	915.1838476353587	0.2514900521876407	0.06000375156407207	4.191238808111845	2.7743545138247113e-5	0.0017085700135788028
Map2k3	341.0096400454107	-0.419931046436201	0.1003583725505231	-4.184315027874694	2.86027233613088e-5	0.0017538894074912888
9330117O12Rik	22.624200843436338	-0.5439051647224723	0.13005867536973342	-4.181998341719595	2.8895807799733287e-5	0.0017642564882360762
Vwa1	985.9102737727615	-0.35433561436051175	0.08481475024311054	-4.177759332484673	2.9439491455285813e-5	0.0017897701087303246
Itpr2	523.0382977647591	-0.31330077242833804	0.07509286440048453	-4.172177675330714	3.017022233822771e-5	0.0018263897148239464
Dgkh	66.44884966958435	-0.5401665996142426	0.12969700302222567	-4.1648348614630395	3.1157800722697044e-5	0.0018781816655978312
Psap	41410.57982299204	0.1418628402687295	0.03407005506430864	4.163857088019304	3.129160175584093e-5	0.0018782882977999708
Qk	2654.7437708089838	-0.3618746705221884	0.08695267105808684	-4.16174300477148	3.158276712916453e-5	0.0018878001898298092
Homer1	1829.8143201115224	-0.4222652525296583	0.10156965234060926	-4.1573958638118675	3.2189592756713186e-5	0.0019160215337113045
Lrp6	890.64291079714906	-0.31890979746693776	0.07680313578545708	-4.152301780460952	3.291478164807219e-5	0.0019510236821894792
Zfp704	1212.4978755571262	-0.3363426447604049	0.08128807943938089	-4.137662583247846	3.508618232885915e-5	0.0020625455777287206
Zbtb22	942.6455909544604	0.21940970337657395	0.05302418536640194	4.137917477853416	3.50472369177778e-5	0.0020625455777287206
Map3k2	356.50485631796016	-0.3502497888655178	0.0846979490103985	-4.135280640886795	3.545211179086092e-5	0.002066974353839293
Mdm4	1562.6267336128135	-0.2749416090356399	0.06647657589870036	-4.135917130488291	3.535397687666726e-5	0.002066974353839293
Banp	702.7983123827054	-0.2780333262154338	0.06726554303922157	-4.133369235617656	3.574837225744809e-5	0.0020677992679076344
Ogt	4885.9417459882225	-0.23021884790826314	0.05569836881172407	-4.133314005773969	3.5756967517593e-5	0.0020677992679076344
D830031N03Rik	63.16327728288386	-0.5350765276889945	0.12949666389940348	-4.131971524028267	3.596649863322943e-5	0.0020714955852482665
Ccdc88a	741.9370100463979	-0.35836912713814095	0.08675489185131355	-4.130823282591815	3.61466377498144e-5	0.0020734760831808857
Ccdc50	822.7329481849285	-0.28063318434610374	0.06802454257060132	-4.125469628183683	3.699790079214461e-5	0.002113783681401804
Srf	1619.6499703151128	-0.24916070726476772	0.06045065263824282	-4.121720715834613	3.7605293631527645e-5	0.0021398916288084494
Trmt61a	441.55809367490116	0.29725732799227844	0.07226487724341434	4.113441264018312	3.898042552826434e-5	0.0022093049146019463
Nufip2	597.185206008167	-0.23557886738661257	0.05730446955875276	-4.111003368508276	3.939434528362657e-5	0.002223904587320919
Nipbl	796.5306092018274	-0.3554678138352332	0.08663300661086935	-4.1031452992494275	4.0757110517223096e-05	0.00227592271333867
Ccdc115	292.83753369286774	0.307702952952541	0.0749902006700749	4.103242159683018	4.07400437069942e-5	0.00227592271333867
Shank2	3779.2057258688033	-0.29223579332701727	0.07122618868301499	-4.102926167053292	4.0795746654109436e-5	0.00227592271333867
Smyd2	1104.3436097718838	0.24398345034365895	0.059497050762617756	4.1007654533517615	4.1178576775275474e-5	0.0022883063797073003
App	40793.29779552337	0.1963744772109107	0.047906151395017735	4.099149514050376	4.146711040300396e-5	0.002295373978961612
Ndufv2	1592.5555488643154	0.1991806025714669	0.04860486740281401	4.097955888260179	4.168146863106146e-5	0.002298296793587133
Pum2	2758.529968861647	-0.18319115007235676	0.04472780399562498	-4.095688446727129	4.2091567702613266e-5	0.0023119484252408355
Cpsf6	1386.6160226372583	-0.24941278700755487	0.06096989782618092	-4.090752910864404	4.2997503721456224e-5	0.0023526249536209086
Zfp266	416.92983670042713	-0.28924237785338386	0.07075900065829926	-4.087711459495561	4.356495231337952e-5	0.002374540274368341
Cys1	147.86116420367844	-0.41556495662804505	0.10181213243183129	-4.08168404591946	4.471055148715667e-5	0.0024276805551766826
Cep350	757.8481881967617	-0.3566164552665389	0.0874564705325289	-4.077645177024353	4.549412340128963e-5	0.00246083421865683
Fam19a1	413.87861581555615	0.49435780356926695	0.12132562181941385	4.074636471306035	4.6086281156688973e-5	0.002483422105057035
Dnajc1	565.0468297318508	-0.36013824019074214	0.0884358194873055	-4.07231190120241	4.654878823596445e-5	0.002498879477150303
Midn	1725.7273231727113	-0.4298709539067215	0.10566940802485317	-4.068073834629763	4.740336217873144e-5	0.002535188835919675
Dmpk	566.1594034050605	-0.28369078163495487	0.0699693879940208	-4.054498542408253	5.024196377678028e-5	0.002676936991342608
Bicd1	322.64495649635205	-0.3741891354928722	0.09240248310972642	-4.049557142837047	5.131464721993965e-5	0.002714264212716294
Ankhd1	1334.6247726682057	-0.340862713089532	0.08419108806453804	-4.048679271471562	5.150747266834751e-5	0.002714264212716294
Fdft1	1759.5741288581219	0.21627570090885934	0.053419274712119554	4.048645401390887	5.15149260110642e-5	0.002714264212716294
Hmgb3	215.74068459289526	0.40911276359084164	0.1011038572579454	4.046460488120406	5.199789670629247e-5	0.0027253066148882695
5530601H04Rik	142.15267869807445	-0.39318400590744246	0.09717924993122455	-4.0459666666053264	5.210764791576053e-5	0.0027253066148882695
4930402H24Rik	2060.3599790418843	-0.27231377036160886	0.06732460132857662	-4.044788457529602	5.237039077630089e-5	0.002729015308365042
Lcmt2	136.3420373677437	0.4295272913820714	0.10630214106333503	4.0406269063400915	5.330850851608771e-5	0.00276776219762724
Faap100	371.95752895647365	-0.3311226782860705	0.08199827733036856	-4.038166276981495	5.3870663627684216e-5	0.002786778402790675
Arfgef3	352.7909150151586	-0.4387323912182341	0.10870888855781374	-4.03584653507801	5.4405771418672015e-5	0.0028042626963841596
Mllt1	2200.9129050534266	-0.20103065129270634	0.04984429978945599	-4.033172341508791	5.5028890984043396e-5	0.0028209374308155078
Rad23a	1233.4767117297208	0.16481114648607062	0.04086808991469097	4.032758732549071	5.51258685341425e-5	0.0028209374308155078
Bfsp2	120.07413082997553	-0.5159722308833392	0.1280932060870401	-4.028099901978665	5.622945129020688e-5	0.0028670973980447424
Ccdc186	242.44057657198545	-0.35163347334411316	0.08746559673271369	-4.02024894906589	5.81366737203331e-5	0.0029537582869480668
Osbpl8	969.7739324408851	-0.3980246980521135	0.09905432123915461	-4.018246685988905	5.863279643600776e-5	0.00295840890945732
Fubp1	1546.0984057607898	-0.24142042748569822	0.06008171768769548	-4.01820115630849	5.864412431231296e-5	0.00295840890945732
Nfat5	1432.7659091718747	-0.294057121868406	0.07319767420517198	-4.017301438351283	5.88684015661437e-5	0.0029592292603532167
Mat2a	2546.360169011976	-0.2200516861334498	0.05481117992051904	-4.014722661554519	5.9515735430967496e-5	0.0029812353952145903
Ppp1r3c	804.9106254647552	-0.39749440813674886	0.09904052907019213	-4.013451986459363	5.983717836535238e-5	0.002986819997984221
Utrn	1340.485459888341	-0.3166606833804196	0.07893276922750254	-4.011777193167138	6.026336305541261e-5	0.0029975755343576915
Dnajc30	629.4061652300411	0.2429028503265512	0.060565194731270144	4.010601326460181	6.0564301558216554e-5	0.0030020479232306225
Dnajb5	3275.413293745839	-0.35936975585116326	0.08963307664055813	-4.009343083159903	6.0887898327164204e-5	0.0030076084777855487
Meox1	26.238513844590436	0.522892853110393	0.1305794399098714	4.004404165550905	6.217398922599431e-5	0.0030605092412767996
Med12l	641.0665355376716	-0.3160473012175933	0.0789902711403599	-4.001091484494343	6.305097331270211e-5	0.003082347581946736
Anapc7	807.7511365385461	0.22090516668857	0.05520162065066117	4.001787702693546	6.286569336081022e-5	0.003082347581946736
Mfsd7b	246.1691389359681	-0.3139160004451422	0.07849705590292466	-3.999079925154826	6.358920500568035e-5	0.003098013802776742
Phip	521.3607510547936	-0.3645236626743314	0.0912739103959057	-3.9937333800336767	6.504099790092304e-5	0.0031579291335786046
Zfp715	365.8107269384177	-0.26643324759817505	0.0667469343512553	-3.99169265506745	6.560336132228447e-5	0.0031743993815333974
Setx	1160.9081723140985	-0.1945865542594149	0.04875878674037706	-3.990799756678075	6.585086218632299e-5	0.0031755741202123076
Chka	1210.6927717376393	-0.19895712267812501	0.049888205142848016	-3.9880593440561483	6.661600178941969e-5	0.0032016190589739344
Vdac2	2351.896908562427	0.1640750037050881	0.04116606520690158	3.98568585266635	6.728548639783797e-5	0.003222906833318663
Aoc2	121.96115970619483	-0.4086326594093241	0.1026266415739952	-3.9817405416574445	6.841243760445982e-5	0.003262564451146411
Fam219a	3497.062597037691	0.15454825329393995	0.03881964623149956	3.9811865459127835	6.8572105362911355e-05	0.003262564451146411
Ddx26b	872.85272801076	-0.27324035914429123	0.06867785628666082	-3.978580199180769	6.932802653216629e-5	0.0032873992028238284
Psmd2	4229.900469558323	0.13586123469777608	0.03415488020183975	3.9777986013974638	6.955624631308677e-5	0.0032873992028238284
Slc9a7	112.4576606142732	-0.519245343435627	0.1305829708081379	-3.9763633820105104	6.997717001648267e-5	0.0032950505686840307
Heatr1	557.1044048387181	-0.26676779560319286	0.06710008471818493	-3.9756700267011076	7.018138073325329e-5	0.0032950505686840307
Mfsd4	950.6258765390503	0.3195381933930903	0.08040016032110699	3.974347714194841	7.057239913651704e-5	0.0033025097043292476
Erbb3	196.49597934482108	-0.4607680100606266	0.11597798483028336	-3.97289201683313	7.100524347396381e-5	0.003311870798887243
3010026O09Rik	219.90984823255255	0.3661251298418156	0.09218049071526399	3.971828821922182	7.13229648086478e-5	0.003315818618849097
Terf2ip	1073.1631632686301	0.2656431535718153	0.06691262408202918	3.9700005375093257	7.187246966590059e-5	0.003330481281651797
Slmo1	742.005592378015	0.21289238047980577	0.05364293135191083	3.968694012696274	7.226760651465458e-5	0.00333791873466713
Mdn1	1496.7316429919817	-0.3007462731949753	0.07579952782816492	-3.9676536491989425	7.258371588512797e-5	0.003341669715798804
Fbxo34	1483.902786930808	0.30503091839439384	0.07691700756458596	3.965714840612648	7.317630615603228e-5	0.0033472865960633928
Zdhhc8	3797.1037463011667	0.250989267197806	0.06328287570163889	3.9661482575657656	7.30434379479204e-5	0.0033472865960633928
Gng2	2235.3689039344986	0.2532039795494811	0.06386227811643977	3.9648441461454844	7.344391725208336e-5	0.0033487601500901856
Ttbk2	1268.303130140241	-0.37398936160944185	0.09435223104485972	-3.963757480537252	7.377920643522701e-5	0.003353300289928241
Fam122a	250.31378240470116	0.3759703103574756	0.09499974473074814	3.9575928485183285	7.570886243545096e-5	0.003430045468174285
Hipk1	1808.8996646550672	-0.28787397614796295	0.07279415884907094	-3.9546301612582897	7.665313245093828e-5	0.003461801467450946
Hif3a	139.72162826354588	0.5131478379708548	0.12984082677665823	3.9521300865830944	7.745861087350765e-5	0.0034761078810300315
Rraga	1759.246881684236	0.24576484862381096	0.062180487645935235	3.9524432491303676	7.735727895913651e-5	0.0034761078810300315
Crocc	3742.222530377283	-0.25374929955228553	0.06423845808843068	-3.9501150417242923	7.811363913133312e-5	0.0034944799694413367
Cbr4	122.0263065959621	0.37240658805367255	0.09431037568129408	3.9487340111140843	7.856558994739393e-5	0.003503680509691618
Zfp800	103.48172151654313	-0.4507632018102914	0.11417876728135563	-3.947872380681211	7.884881498310015e-5	0.0035053226310924456
Synj2bp	602.1587039191509	-0.24470727191557384	0.06201450141731968	-3.945968544822178	7.947804794795056e-5	0.003522288816534407
Rufy2	1198.8527003746012	-0.24459446992381617	0.06219346809533213	-3.932799977465382	8.39621011879506e-5	0.0037094560605583395
Zfp46	817.9764890719225	0.3828279784178608	0.09746720742792359	3.9277618444230056	8.57400507549201e-5	0.0037762785202461093
Arl5b	97.41450519863348	-0.5002722076502164	0.12809068913505015	-3.9056094633292453	9.398820010563483e-5	0.0039478489449939
Tmem245	158.89689932574944	-0.46635882403430123	0.11925344472211015	-3.910652854691384	9.204698674583174e-5	0.0039478489449939
Adam8	150.6304057715517	-0.4441620289712679	0.11364174835455174	-3.908440651454283	9.289376018244636e-5	0.0039478489449939
Dennd4c	192.53700297194425	-0.4415151220579136	0.11288967011841279	-3.9110320864149695	9.190256078082206e-5	0.0039478489449939
Zbtb26	103.77918631652739	-0.4203653469921962	0.10749848376200129	-3.910430475678835	9.213177687104856e-5	0.0039478489449939
Srp54a	130.69890065118258	0.3743371802139253	0.09582912239547722	3.9062987415148513	9.372063299234631e-5	0.0039478489449939
Zfp292	503.06904543686625	-0.3291501783651301	0.0841820849806952	-3.9099789277090427	9.230417306062543e-5	0.0039478489449939
Fsd1l	366.25042609021125	-0.3276380123669705	0.08377298936518304	-3.911022094946756	9.190636316781122e-5	0.0039478489449939
Wwtr1	283.2636587873812	-0.3271222266791641	0.08359545792826195	-3.9131579009936925	9.109692372431498e-5	0.0039478489449939
Sh3pxd2b	534.2904211278984	-0.3205153283160756	0.0820701086146086	-3.9053844783022913	9.407569185666612e-5	0.0039478489449939
Rft1	187.94461722392225	0.3183875953978523	0.08134264953833353	3.9141532419325604	9.072200851875542e-5	0.0039478489449939
Kdm5a	604.6419647210039	-0.2956055415879106	0.07564652708180652	-3.907721252929873	9.317070862192575e-5	0.0039478489449939
Sash1	1427.068975673082	-0.27211772861952815	0.06950684886895776	-3.914977200772769	9.041275095391266e-5	0.0039478489449939
Lancl2	1597.4909733496816	0.2453844203510889	0.06281892042359105	3.906218360590245	9.375179852894908e-5	0.0039478489449939
Mycbp2	6929.561208875485	-0.2239152530919524	0.05729216589299934	-3.9083049069945024	9.29459584440989e-5	0.0039478489449939
Etnk1	6097.538775494161	-0.17288901395790732	0.04421306502443555	-3.9103602942332887	9.215855142249692e-5	0.0039478489449939
Kcnma1	821.1968509395114	-0.4379462163104393	0.11223386855540651	-3.902086081032111	9.536722821993255e-5	0.00399027702546106
Sertad1	277.0898651293436	-0.4232700630314783	0.10860666374096864	-3.8972752541316877	9.728103044048601e-5	0.004046549529375304
Ltn1	927.168615566298	-0.3366120980759681	0.0863608651648008	-3.897738836145488	9.709504529940511e-5	0.004046549529375304
BC005561	99.48557064076914	-0.46748695538545826	0.12001495129076466	-3.895239304416833	9.810182566945788e-5	0.004068794670477282
Btbd7	208.83086612805724	-0.39407994374515504	0.10121548743877014	-3.893474741042491	9.881849604867027e-5	0.004086604432524369
Trank1	14185.17850720185	-0.2647771710625902	0.06805574611200281	-3.8905924361894866	9.999977341460802e-5	0.0041234689176701846
Dgki	325.6275642917504	-0.41809114542343473	0.10760225055924591	-3.8855241711996844	1.0210933236469899e-4	0.004198287174046843
Whsc1	1581.9810012202734	-0.24495555896952712	0.06310800812697005	-3.881528925404985	1.03801802650212e-4	0.004255574768017049
Psd3	7122.728916668298	-0.3031619708787834	0.07813919863293059	-3.8797681084871063	1.0455609681041234e-4	0.004274181129956684
Dixdc1	1516.029926350246	-0.299115645266239	0.07718395862197502	-3.8753602511011644	1.0646706882811684e-4	0.004339829573492235
Dnajc7	2783.2249945072404	0.16377271635083201	0.042315821352181274	3.870247843892789	1.0872476284817159e-4	0.0044191956465088255
Zfp948	179.72639014431712	-0.34516825041538485	0.0893252760802198	-3.8641722204743227	1.1146655911638952e-4	0.004511458329828287
Fnbp1l	2461.259995949256	-0.3149761783338409	0.08151943850141428	-3.8638168285270558	1.1162894222547147e-4	0.004511458329828287
Dst	9393.546946085848	-0.2865664727500905	0.07424208165263027	-3.8598927504605864	1.1343680088166963e-4	0.004571131601239467
Denr	894.7021502127349	0.2179251657332402	0.05646866374584515	3.859222996918794	1.1374810817086821e-4	0.004571131601239467
Otub2	613.4054120144909	-0.32400239905020933	0.0840070439061325	-3.85684799732082	1.1485853615159257e-4	0.004589824537338641
Ahsa2	486.38697818354717	-0.25641519443336663	0.06647842678125279	-3.8571188707142636	1.147313750381206e-4	0.004589824537338641
